Token,Nodes,Smart_Contract_Flags,Dates,Temporal_Distance
14376,"(743954, 1057326, 1089772, 1092186, 1117305, 1140898, 1141823, 1165494, 1171947, 1187448, 1213165, 1254899, 1257889, 1355493, 1378921, 1436832, 1521557, 1607012, 1656180, 1727090, 1929508, 2129290, 2130778, 2815581, 3676360, 4235044, 4287858, 4610874, 4938901)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",['2022-11-12'],[]
23800,"(1132617, 1153735, 1238193, 1259165, 1351103, 1546276, 1605074, 1850351, 1905792, 2005298, 2166258, 2410075, 2434843, 2482115, 2564353, 3122593, 3145513, 3162202, 3253031, 3914875, 3927532, 3943210, 4025730, 4570918, 4681858, 4715568, 4813501, 4886766, 4945997)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-11-12'],[]
23800,"(461877, 1101483, 1273886, 1430880, 1527976, 1612945, 1622281, 1667400, 2469091, 2893391, 2907682, 3061871, 3286050, 3677581, 3902370, 3914875, 3932117, 4105819, 4106119, 4133851, 4204068, 4207006, 4266871, 4928067, 4930356, 4932842, 4960603, 4962245, 4996060)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0)",['2022-11-22'],[]
23800,"(889780, 1047809, 1221736, 1432671, 1495871, 1601289, 1607010, 1747918, 1802755, 1941133, 2065664, 2147990, 2315214, 2447610, 2462491, 2465709, 2808904, 2891341, 2892199, 2893391, 2899917, 3300004, 4029089, 4284338, 4546584, 4899480, 5228742, 6058022, 6156805)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",['2023-03-30'],[]
23800,"(932890, 995654, 1087387, 1097838, 1307361, 1337561, 1417622, 1555192, 1668579, 1756649, 1911505, 2129750, 2265704, 2341739, 2601730, 2668043, 2808904, 3085456, 3300004, 3415312, 3779276, 3914875, 4213843, 4284338, 4683426, 5228742, 5351945, 6156722, 6373835)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0)",['2023-04-19'],[]
23800,"(960013, 1101273, 1229207, 1263309, 1273596, 1327500, 1601289, 1928179, 2083427, 2243522, 2309165, 2447610, 2690516, 2735876, 2772116, 2921167, 2938309, 3223591, 3355523, 3407891, 3914875, 4086000, 4899480, 5228742, 5278810, 5523721, 5649662, 6360866, 6777733)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",['2023-06-29'],[]
23800,"(822380, 960013, 1050786, 1263309, 1307361, 1346958, 1500577, 1511871, 1607010, 1621271, 1833315, 1846616, 2106768, 2149393, 2309165, 2490733, 2749278, 2828959, 3294889, 3300004, 3779276, 3823647, 3823648, 3914875, 5228742, 5523721, 5603720, 6526501, 6914339)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0)",['2023-08-12'],[]
23800,"(164913, 560887, 1096038, 1245866, 1511871, 1753913, 1791452, 1813716, 1970869, 2076631, 2309165, 2668043, 2687302, 2868972, 2882344, 2893191, 3914875, 3927532, 3934051, 3963895, 4025730, 4156614, 4318978, 4930356, 5228742, 5278810, 5324696, 5523721, 7034725)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",['2023-08-17'],[]
23800,"(889780, 1307361, 1495871, 1500577, 1511871, 1512621, 1601126, 1691637, 1726320, 1776137, 1856345, 1863609, 1907684, 2073130, 2882344, 2921167, 2955644, 3121389, 3452311, 3643072, 3914875, 4899480, 5228742, 5324696, 5523721, 5686486, 6055160, 6199418, 6914339)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0)",['2023-09-01'],[]
23800,"(164913, 1229207, 1307361, 1395310, 1875625, 2076631, 2168043, 2208361, 2271365, 2316530, 2328722, 2388742, 2710393, 2868972, 2913367, 3328671, 3443154, 3456194, 3606404, 3643072, 3779276, 3933015, 4692518, 4978609, 5215021, 5228742, 5351910, 6199418, 6914339)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",['2023-09-22'],[]
23800,"(1183745, 1263309, 1307361, 1414072, 1604119, 1607010, 1690651, 1960224, 2150267, 2309165, 2388742, 2444202, 2447610, 2459071, 2828959, 2846260, 2926213, 3668383, 3796895, 3914875, 4256270, 4899480, 4930356, 5228742, 5348120, 5523721, 6058022, 6936073, 7407017)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",['2023-11-05'],[]
23800,"(1918432, 1995785, 2073130, 2131912, 2215858, 2309165, 2356118, 2505045, 2602032, 2762518, 3146214, 3417111, 3509315, 3677581, 3779865, 3914875, 4025730, 4173265, 4608775, 5194002, 5494767, 6058022, 6260775, 6386679, 7471500, 7474488, 7476149, 7500288, 7601757)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2024-02-03'],[]
38713,"(921292, 1842553, 2834965, 4154418, 4175832, 4176367, 4177235, 4177274, 4178496, 4180132, 4193602, 4212504, 4366632, 4494854, 4510385, 4778239, 4878008, 4937781, 4939978, 4940052, 4941318, 4943223, 4943399, 4945751, 4946387, 4946807, 4947209, 4947270, 4947271)","(0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-11-12'],[]
38713,"(188680, 601593, 813201, 1750407, 2632246, 3277764, 3748485, 4176367, 4178350, 4178529, 4186018, 4235794, 4492066, 4598875, 5202366, 5212285, 5384055, 5571870, 5643005, 6046464, 6059988, 6091356, 6091362, 6091798, 6138129, 6139079, 6139085, 6142052, 6145647)","(0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2023-03-20'],[]
46707,"(105874, 1020822, 1055044, 1078498, 1522345, 2176526, 2192460, 2214414, 2289167, 2325584, 2644363, 2736369, 2841764, 2903071, 2974624, 3075820, 3323018, 3398564, 3666323, 3714961, 3994407, 4345012, 4568615, 4629135, 4788021, 4882742, 4893054, 4946093, 4946428)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-11-12'],[]
46707,"(911475, 1271542, 1415351, 1797792, 1856615, 2052364, 2346340, 2661739, 2736369, 2841764, 3009978, 3138615, 3172170, 3205825, 3323018, 3376374, 3440032, 3819534, 4053554, 4059085, 4137591, 4357590, 4569186, 4598326, 4649791, 4876778, 5367664, 6177163, 6230059)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2023-03-31'],[]
73362,"(730041, 754959, 965965, 1153416, 1686296, 1696786, 1750025, 1944055, 1981735, 2049639, 2252327, 2370671, 2461410, 2528633, 2723147, 2769894, 2993495, 3149668, 3252744, 3654102, 3730144, 3934078, 3963590, 4121812, 4235044, 4310132, 4435759, 4889029, 4944189)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",['2022-11-12'],[]
73362,"(1050921, 1646873, 1726171, 1775209, 1933096, 2005990, 2049639, 2263546, 2300648, 2370671, 2404352, 2656344, 2697953, 2874796, 3101185, 3120295, 3133789, 3466645, 3730144, 3825010, 3850431, 3881561, 3963590, 3969924, 4000580, 4310132, 4311468, 4675000, 5181353)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-12-16'],[]
73362,"(1105109, 1184603, 1315913, 1919252, 2255682, 2447357, 2486401, 2769894, 2770728, 2854260, 2878445, 2933788, 2959969, 3007541, 3101185, 3171145, 3220998, 3367991, 3426618, 3461110, 3483507, 3536815, 3878402, 3963590, 4121812, 4214919, 4675000, 5195704, 5217129)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2023-01-07'],[]
73362,"(1091446, 1105109, 1167087, 1184603, 1934432, 2005990, 2274806, 2697953, 2736369, 2770746, 2854260, 2932714, 2958568, 3061050, 3331503, 3452906, 3469233, 3681038, 3798950, 4214919, 4246624, 4266837, 4277059, 5082580, 5205207, 5217129, 5271972, 5375557, 5430684)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2023-01-12'],[]
73362,"(785262, 1447070, 1549159, 1726171, 1726969, 1817324, 1994581, 2005926, 2179118, 2274806, 2398066, 2489157, 2770746, 2854260, 3108204, 3469233, 3791004, 3825010, 3881561, 4366453, 4675000, 5082580, 5217129, 5479003, 5495198, 5499131, 5527504, 5527565, 5553667)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2023-01-31'],[]
73362,"(1462251, 1510290, 1994581, 2049639, 2112273, 2656344, 3090027, 3367991, 3736713, 3825010, 3881561, 4053554, 4675000, 5182278, 5324509, 5358122, 5570574, 5642852, 5967848, 6009239, 6104520, 6104541, 6163333, 6185491, 6258192, 6281307, 6300875, 6301600, 6302854)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2023-04-11'],[]
79817,"(1091003, 1122420, 1491325, 2331236, 2414893, 2626118, 2656274, 2922332, 2944043, 3189913, 3193057, 3244240, 3432356, 3645498, 3649783, 3676151, 3753346, 3942779, 3945779, 4031494, 4112284, 4151633, 4306335, 4434837, 4616444, 4616665, 4632204, 4939670, 4947196)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-11-12'],[]
79817,"(744532, 1000190, 1270594, 1270751, 1514300, 1534931, 1727090, 1745307, 1759986, 2289090, 2679312, 2795370, 2859376, 2894351, 3141606, 3266679, 3322055, 3946691, 3963591, 3965047, 3973681, 4306335, 4399474, 4434837, 4572728, 4616444, 4616665, 4905547, 5044732)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-11-28'],[]
79817,"(744532, 859354, 886480, 1152504, 1188036, 1253822, 1893028, 1967755, 2289090, 2350661, 2357026, 2626118, 2922332, 3032241, 3113299, 3191713, 3432356, 3437340, 3697089, 3943197, 3945779, 3992423, 4203462, 4266649, 4306335, 4542060, 4616444, 4902579, 5120384)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-12-05'],[]
103566,"(1061910, 1115347, 1136571, 1168802, 1232196, 1622653, 1845337, 2020206, 2143073, 2263546, 2293876, 2427075, 2546321, 2699842, 2776626, 2968325, 3041328, 3063808, 3151415, 3178685, 3456592, 3478051, 3530474, 3643232, 3754776, 3857179, 4216307, 4266645, 4759810)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-11-12'],[]
103584,"(610053, 1408013, 1428484, 1570808, 1596553, 1958136, 1991792, 2235097, 2591124, 3068567, 3151415, 3600280, 3674835, 3827083, 3857832, 3908452, 3915971, 4013573, 4134434, 4171930, 4199374, 4338553, 4512302, 4538869, 4615385, 4624005, 4666219, 4919841, 4939465)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-11-12'],[]
103584,"(447559, 884728, 914167, 1040891, 1237409, 1404823, 1604119, 1947823, 2235097, 2341500, 2831327, 2850745, 2855423, 2855596, 3015161, 3156625, 3664555, 3686081, 3783364, 3809400, 4285316, 4538869, 4615443, 4620037, 4636205, 4664958, 4801768, 4915206, 4917327)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-11-25'],[]
103594,"(753471, 983884, 1087808, 1267166, 1492679, 1497710, 1506092, 1513393, 1785655, 2194848, 2314821, 2758592, 2830549, 3149036, 3268179, 3662352, 3749139, 3961305, 3962646, 4033542, 4040069, 4064840, 4086478, 4122140, 4352598, 4609129, 4663963, 4685848, 4861395)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",['2022-11-12'],[]
103630,"(604942, 821450, 889579, 942281, 1091003, 1176103, 1282299, 1438779, 1598432, 2625633, 2836368, 3038844, 3057424, 3392226, 3670303, 3817839, 3834305, 3962646, 4016311, 4025043, 4235044, 4401549, 4609166, 4662903, 4747501, 4748011, 4768760, 4834840, 4921600)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-11-12'],[]
109939,"(1217282, 1486954, 1741870, 2256590, 3048551, 3179948, 3281670, 3341705, 3421284, 3549307, 3575147, 3597218, 3671277, 3792849, 3804776, 3805514, 3807506, 3984952, 4029191, 4059104, 4066277, 4082591, 4307315, 4582499, 4585879, 4610134, 4682183, 4930788, 4942550)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-11-12'],[]
109939,"(1144562, 1601585, 1919064, 2533746, 2856993, 2910604, 2911670, 3029502, 3217067, 3341705, 3404863, 3476905, 3708403, 3716100, 3745617, 3767159, 3804776, 3808490, 3936151, 3936914, 3942360, 3948058, 4131845, 4235044, 4682183, 4778076, 4969571, 5015449, 5022085)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",['2022-11-25'],[]
109939,"(980876, 1219697, 1437305, 1595581, 2444640, 2595792, 2666752, 2702637, 2909177, 2910604, 3003524, 3169675, 3180203, 3284032, 3341705, 3422866, 3704414, 3765107, 3816940, 3953795, 3979058, 3984952, 4024949, 4055085, 4235044, 4608193, 4623837, 4682183, 4709941)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",['2022-11-27'],[]
109939,"(447509, 1240677, 1254205, 1450773, 1595581, 2523343, 2533746, 2910604, 3341705, 3408295, 3500954, 3649846, 3765557, 3767837, 3768978, 3774210, 3816940, 3932820, 3936913, 3936914, 4066740, 4082591, 4131845, 4235044, 4538663, 4580306, 4608193, 4647136, 5041864)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",['2022-11-28'],[]
109939,"(1217282, 1450773, 1685456, 2721141, 2869437, 2903025, 2910604, 3157587, 3242470, 3341705, 3362197, 3464844, 3716100, 3767159, 3773918, 3887844, 3984952, 4009144, 4059104, 4082591, 4083684, 4235044, 4256514, 4482453, 4606536, 4682183, 4872470, 4996526, 5056858)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",['2022-12-05'],[]
109939,"(1280915, 1685456, 2352565, 2903803, 2975365, 3242470, 3284032, 3341705, 3396840, 3500954, 3669094, 3765554, 3793882, 3809837, 3872920, 3887651, 4059104, 4197976, 4235044, 4582427, 4647136, 4682183, 4709941, 4975329, 5060649, 5173015, 5174735, 5251524, 5255863)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-12-18'],[]
109939,"(1319435, 1450773, 1895972, 2294964, 2649013, 2773961, 2933985, 3412079, 3627480, 3741561, 3791314, 3804776, 3872920, 3884187, 3965506, 4033259, 4082591, 4225174, 4353553, 4369942, 4369943, 4682183, 4830821, 4835570, 5203380, 5308003, 5357158, 5364101, 5374434)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",['2023-01-13'],[]
109939,"(1394507, 1558598, 2933985, 3244070, 3362197, 3420511, 3625809, 3655048, 3656089, 3767837, 3806174, 3893425, 3910221, 3965379, 3984952, 4017338, 4048582, 4064611, 4076463, 4083684, 4606150, 4628808, 4682183, 4830748, 4833329, 5061295, 5257306, 5364101, 5401086)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2023-02-02'],[]
109939,"(1240677, 1244252, 1515794, 1877018, 3149692, 3464844, 3575147, 3582889, 3668021, 3672127, 3808301, 3962646, 3984952, 4009144, 4064611, 4082591, 4083684, 4210813, 4309686, 4608193, 4682183, 5092254, 5571299, 5630681, 5649662, 5952535, 5978220, 6077981, 6087348)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2023-03-13'],[]
109939,"(900137, 926827, 1124658, 2877081, 2898071, 2910604, 3184603, 3478001, 3647774, 3765554, 3893425, 3935206, 3962646, 3998080, 4082591, 4274723, 4538869, 4542223, 4637590, 4832380, 5045944, 5296259, 5346301, 5403170, 5458792, 5575892, 5627682, 5952535, 6055160)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",['2023-03-22'],[]
109939,"(1877018, 2140608, 2375745, 2639146, 2655491, 2910604, 3149692, 3238990, 3273900, 3582889, 3605914, 3756753, 3767837, 3805378, 3807506, 3893425, 3962646, 3985900, 4274099, 4369942, 4572493, 4623837, 4727118, 5174735, 5364101, 5458792, 6104655, 6156197, 6219466)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2023-04-03'],[]
116130,"(5419, 493329, 602802, 602853, 731944, 892923, 1063813, 1076290, 1281735, 1349039, 1504306, 1560493, 1655187, 1832992, 2401310, 2567946, 2573317, 2964894, 2967739, 3220707, 3248731, 3563101, 3996817, 4097924, 4235044, 4367899, 4399642, 4913526, 4940005)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",['2022-11-12'],[]
116482,"(2591559, 2669196, 2758706, 3443861, 3595223, 3815561, 3879415, 3957635, 3994074, 4020947, 4272612, 4281017, 4289017, 4302526, 4490758, 4490844, 4517112, 4750786, 4834244, 4861211, 4883958, 4887063, 4928704, 4937277, 4937843, 4944247, 4944295, 4944311, 4944378)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-11-12'],[]
669,"(192200, 489615, 534789, 717322, 725051, 759038, 844845, 881094, 923306, 1055982, 1775410, 1869452, 1945736, 2011555, 2236387, 2855894, 2897251, 3081148, 3168612, 3181352, 3267859, 3442508, 3881486, 4663763, 4759476, 4759506, 4944183, 4949411, 4952644)","(1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",['2022-11-13'],[]
110827,"(1073446, 1462866, 2014533, 2190002, 2395350, 2982138, 2989424, 3104423, 3192665, 3245985, 3671217, 3912325, 3936157, 3964177, 3964412, 4036018, 4098432, 4117179, 4173494, 4606080, 4614925, 4672321, 4830315, 4830712, 4836330, 4891614, 4948845, 4948875, 4949327)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-11-13'],[]
110827,"(1006984, 1087768, 1666823, 1966476, 3104423, 3139483, 3282919, 3413179, 3513705, 3650439, 3873780, 3911665, 3938087, 3983586, 4075201, 4094454, 4235044, 4244219, 4271419, 4568225, 4672321, 4786294, 4865417, 4902708, 4922602, 4939665, 4939669, 4995046, 4995682)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-11-22'],[]
110827,"(552371, 1042533, 1100944, 1986996, 3104423, 3254842, 3433049, 3715011, 3910221, 3977251, 4830492, 4835874, 5143345, 5386172, 5605563, 5998263, 6051914, 6051973, 6052005, 6052203, 6052266, 6052465, 6052512, 6052564, 6052623, 6052678, 6054655, 6054705, 6054901)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2023-03-07'],[]
115771,"(1595581, 1832188, 1921866, 2447946, 2862005, 3113545, 3166233, 3440634, 3515516, 3706927, 3709777, 3711079, 3770368, 3887844, 3951841, 3953746, 3998080, 4009144, 4013950, 4071284, 4215433, 4633468, 4680660, 4725058, 4878302, 4903759, 4908115, 4942519, 4945088)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-11-13'],[]
115771,"(1476578, 1877018, 2247831, 2910749, 3271894, 3472106, 3544206, 3678435, 3685722, 3711079, 3791989, 3821204, 3851135, 3868378, 3872015, 3887844, 4435532, 4647136, 4663629, 4727118, 4903759, 5007605, 5111413, 5172757, 5174735, 5310216, 5310257, 5310660, 5310670)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-12-25'],[]
116131,"(787617, 790928, 893903, 1009256, 1156804, 1294536, 2137719, 2463706, 3444217, 3508911, 3559919, 3570846, 3609177, 3609475, 3665131, 3723344, 3770979, 3807958, 4035932, 4049881, 4059189, 4078115, 4147306, 4184828, 4592961, 4663676, 4722701, 4754184, 4950496)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-11-13'],[]
116139,"(1325047, 1350610, 1573682, 1649677, 1704664, 2385216, 2404677, 2613616, 2713956, 2852499, 3035775, 3155422, 3211343, 3295608, 3419152, 3486627, 3722302, 3884881, 3892620, 3947130, 3969075, 4343026, 4435171, 4640669, 4662017, 4937134, 4937204, 4937227, 4937252)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-11-13'],[]
116713,"(456505, 608709, 682827, 859177, 898820, 979358, 1082285, 3088232, 3088257, 3266588, 3332149, 3382843, 3647133, 3756866, 4033123, 4054339, 4071211, 4073268, 4631618, 4640554, 4884869, 4884872, 4949853, 4949855, 4949856, 4950464, 4950470, 4950477, 4950500)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-11-13'],[]
65729,"(163233, 3673350, 3684535, 3740945, 3745731, 3745750, 3745769, 3745793, 3745815, 3745901, 3746037, 3746049, 3746951, 3771835, 4874775, 4874824, 4900085, 4953580, 4956858, 4956970, 4957528, 4957609, 4958297, 4958313, 4958589, 4958890, 4959394, 4959834, 4960054)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-11-14'],[]
79906,"(893289, 1118377, 2052745, 2216564, 2573966, 2938379, 2952327, 3421668, 3444479, 3444701, 3444879, 3534608, 3603034, 3717066, 3747047, 3752541, 3786545, 3859665, 3889527, 4155257, 4283705, 4438744, 4463681, 4487894, 4773548, 4838419, 4865014, 4932297, 4959139)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-11-14'],[]
79906,"(1547874, 1672431, 1802164, 2074249, 3185029, 3445970, 3446220, 3446815, 3472777, 3547771, 3611832, 3644642, 3648519, 3932117, 3933523, 4071174, 4478722, 4514225, 4613857, 4617462, 4716156, 4825782, 4874612, 4967237, 5134884, 5355580, 5383510, 5393161, 5393891)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",['2023-01-07'],[]
79906,"(1419652, 1672115, 1718060, 2975725, 3292398, 3363083, 3427342, 3427518, 3444531, 3611909, 3622220, 3638189, 3965555, 4136389, 4284985, 4386159, 4433054, 4612985, 4617418, 4621179, 4826482, 4947860, 5134884, 5364645, 5480576, 5570736, 5576180, 5613461, 5618890)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0)",['2023-02-10'],[]
